Geneva	Mont Blanc	TE
Geneva	Mouettes Genevoises Navigation	TE
Geneva	Multinational corporation	E
Geneva	Municipalities of the canton of Geneva	TE
Geneva	Muslim	E
Geneva	Office of the United Nations High Commissioner for Human Rights	TE
Geneva	Oligarchy	E
Geneva	Omega SA	TE
Geneva	Opera house	E
Geneva	Oracle Corporation	E
Geneva	Orchestre de la Suisse Romande	TE
Geneva	Palace of Nations	TE
Geneva	Particle physics	E
Geneva	Patek Philippe & Co.	E
Geneva	Paulo Coelho	U
Geneva	Philip Arditti	E
Geneva	Philip Pullman	U
Geneva	Philippe Senderos	TE
Geneva	Pierres du Niton	U
Geneva	Press release	E
Geneva	PrivatAir	TE
Geneva	Procter & Gamble	E
Geneva	Radio network	TE
Geneva	Raymond Weil	TE
Geneva	Raëlism	TU
Geneva	Reference	TE
Geneva	René Goscinny	U
Geneva	Richard Burton	U
Geneva	Romain Grosjean	E
Geneva	Russian Circles	TU
Geneva	SITA	E
Geneva	STMicroelectronics	E
Geneva	Salève	TE
Geneva	Sandrine Salerno	TE
Geneva	Sarah Lahbati	U
Geneva	Servette FC	TE
Geneva	Service provider	E
Geneva	State school	TE
Geneva	Stephanie Morgenstern	E
Geneva	Swiss Alps	TE
Geneva	Swiss Federal Railways	TE
Geneva	Switzerland in the Roman era	TE
Geneva	Take-Two Interactive	E
Geneva	Tariq Ramadan	U
Geneva	The Da Vinci Code	E
Geneva	The Unbearable Lightness of Being	U
Geneva	The Vampire Diaries	U
Geneva	This Perfect Day	TU
Geneva	Thomas Jouannet	TE
Geneva	Three Colors: Red	U
Geneva	Triple play (telecommunications)	E
Geneva	Under Western Eyes	E
Geneva	Universal Genève	TE
Geneva	Vacheron Constantin	E
Geneva	Vaud	TE
Geneva	Verbier	TE
Geneva	Vevey	TE
Geneva	Veyrier	TE
Geneva	Victoria Hall (Geneva)	TE
Geneva	Vitol	E
Geneva	Weatherford International	E
Geneva	Wisconsin glaciation	U
Geneva	World Economic Forum	TE
Geneva	World Health Organization	E
Geneva	YMCA	E
Geneva	Yverdon-les-Bains	E
Geneva	Yvoire	E
Geneva	Émile Taddéoli	E
Geneva	Évian-les-Bains	E
Georg Ludwig Spalding	Allgemeine Deutsche Biographie	E
Georg Ludwig Spalding	England	E
Georg Ludwig Spalding	Evangelisches Gymnasium zum Grauen Kloster	TE
Georg Ludwig Spalding	France	E
Georg Ludwig Spalding	Martin Luther University of Halle-Wittenberg	TE
Georg Ludwig Spalding	Philipp Karl Buttmann	TE
Geotrichum	Ascomycota	TE
Geotrichum	Feces	U
Geotrichum	Flora	E
Geotrichum	Johann Heinrich Friedrich Link	TE
Geotrichum	Sputum	U
German submarine U-512	99th Air Base Wing	TE
German submarine U-512	Destroyer	TE
German submarine U-512	Electric motor	TE
German submarine U-512	Franz Machon	U
German submarine U-512	Iceland	E
German submarine U-512	Length overall	TE
German submarine U-512	List of U-boats of Germany	TE
German submarine U-512	MAN SE	TE
German submarine U-512	Nazi Germany	TE
German submarine U-512	Siemens-Schuckert	TE
German submarine U-512	South America	E
German submarine U-512	Submarine hull	E
German submarine U-512	Venezuela	E
German submarine U-512	World War II	TE
Goniini	Allophorocera	TE
Goniini	Argyrophylax	TE
Goniini	Arthropod	TE
Goniini	Baumhaueria	TE
Goniini	Blepharipa	TE
Goniini	Bothria (fly)	TE
Goniini	Brachicheta	TE
Goniini	Calozenillia	TE
Goniini	Camillo Róndani	E
Goniini	Carceliella	TE
Goniini	Ceromasia	TE
Goniini	Clemelis	TE
Goniini	Cyzenis	TE
Goniini	Daniel William Coquillett	TE
Goniini	Erycilla	TE
Goniini	Erynnia	TE
Goniini	Euceromasia	TE
Goniini	Eucnephalia	TE
Goniini	Euexorista	TE
Goniini	Eumea	TE
Goniini	Fly	TE
Goniini	Friedrich Georg Hendel	TE
Goniini	Friedrich Moritz Brauer	TE
Goniini	Frontiniella	TE
Goniini	Gonia capitata	TE
Goniini	Goniophthalmus	TE
Goniini	Hebia	TE
Goniini	Hesperomyia	TE
Goniini	Houghia	TE
Goniini	Hypertrophomma	TE
Goniini	Ignaz Rudolph Schiner	TE
Goniini	Isochaetina	TE
Goniini	Jean-Baptiste Robineau-Desvoidy	TE
Goniini	Johann Wilhelm Meigen	TE
Goniini	Joseph Villeneuve de Janti	TE
Goniini	Justin Pierre Marie Macquart	TE
Goniini	Kuwanimyia	TE
Goniini	Leschenaultia	TE
Goniini	Ocytata	TE
Goniini	Onychogonia	TE
Goniini	Oraphasmophaga	TE
Goniini	Pales (fly)	TE
Goniini	Paraphasmophaga	TE
Goniini	Paravibrissina	TE
Goniini	Patelloa	TE
Goniini	Phryno	TE
Goniini	Platymya	TE
Goniini	Polygasropteryx	TE
Goniini	Prosopea	TE
Goniini	Pujolina	TE
Goniini	Spallanzania	TE
Goniini	Sturmia	TE
Goniini	Suensonomyia	TE
Goniini	Tachinidae	TE
Goniini	Takanomyia	TE
Goose Lane Editions	Alan Cumyn	TE
Goose Lane Editions	Alden Nowlan	TE
Goose Lane Editions	Audiobook	TE
Goose Lane Editions	Canada	TE
Goose Lane Editions	Cookbook	E
Goose Lane Editions	Douglas Glover (writer)	TE
Goose Lane Editions	Fredericton	TE
Goose Lane Editions	Guide book	TE
Goose Lane Editions	Herb Curtis	TE
Goose Lane Editions	Literary fiction	TE
Goose Lane Editions	Sheree Fitch	TE
Gottfried Christoph Beireis	Ammonium sulfide	E
Gottfried Christoph Beireis	Automaton	E
Gottfried Christoph Beireis	Christian Heinrich Bünger	E
Gottfried Christoph Beireis	Cinnabar	E
Gottfried Christoph Beireis	Germany	TE
Gottfried Christoph Beireis	Helmstedt	TE
Gottfried Christoph Beireis	Lorenz Heister	U
Gottfried Christoph Beireis	Mühlhausen	TE
Gottfried Christoph Beireis	University of Helmstedt	TE
Greater London Industrial Archaeology Society	Commission for Architecture and the Built Environment	E
Greater London Industrial Archaeology Society	Gestetner	E
Greater London Industrial Archaeology Society	Greater London	TE
Greater London Industrial Archaeology Society	Hard copy	TE
Greater London Industrial Archaeology Society	Industrial history	TE
Greater London Industrial Archaeology Society	United Kingdom	TE
Grigore Tocilescu	Compendium	TE
Grigore Tocilescu	Folkloristics	E
Grigore Tocilescu	Grigore Tocilescu	TE
Grigore Tocilescu	History	TE
Grigore Tocilescu	List of Romanian archaeologists	TE
Grigore Tocilescu	Mizil	TE
Grigore Tocilescu	Ploiești	TE
Grigore Tocilescu	Prague	E
Grigore Tocilescu	Romania	TE
Grigore Tocilescu	Saint Sava National College	TE
Grigore Tocilescu	V. A. Urechia	TE
Grigore Tocilescu	Vienna	E
Gung Ho For Info EP	Beyond the Horizon (People in Planes album)	TE
Gung Ho For Info EP	Extended play	TE
Gung Ho For Info EP	Keyboard instrument	TE
Gung Ho For Info EP	People in Planes	TE
Gung Ho For Info EP	Wales	E
Hami Desert	Erosion	E
Hami Desert	Granite	TE
Hami Desert	Grigory Grumm-Grzhimaylo	E
Hami Desert	Huns	TE
Hami Desert	Insolation	TE
Hami Desert	Lop Desert	TE
Hami Desert	Lop Nur	E
Hami Desert	Lycium ruthenicum	TE
Hami Desert	Nikolay Przhevalsky	E
Hami Desert	Paleozoic	TE
Hami Desert	Pheasant	E
Hami Desert	Plateau	TE
Hami Desert	Porphyritic	E
Hami Desert	Qalaychi, Zanjan	U
Hami Desert	Qilian Mountains	TE
Hami Desert	Russia	TE
Hami Desert	Schist	TE
Hami Desert	Shanshan	TE
Hami Desert	Sven Hedin	E
Hami Desert	Tamarix	E
Hami Desert	Xinjiang	TE
Hand-Held Maneuvering Unit	Agena target vehicle	E
Hand-Held Maneuvering Unit	Center of mass	TE
Hand-Held Maneuvering Unit	David Scott	TE
Hand-Held Maneuvering Unit	Extra-vehicular activity	TE
Hand-Held Maneuvering Unit	Gemini 10	TE
Hand-Held Maneuvering Unit	Gemini 11	TE
Hand-Held Maneuvering Unit	Gemini 4	TE
Hand-Held Maneuvering Unit	Michael Collins (astronaut)	TE
Hand-Held Maneuvering Unit	Micro-g environment	TE
Hand-Held Maneuvering Unit	Momentum	TE
Hand-Held Maneuvering Unit	NASA	TE
Hand-Held Maneuvering Unit	Nitrogen	E
Hand-Held Maneuvering Unit	Rotation	U
Hand-Held Maneuvering Unit	Tetrafluoromethane	E
Hand-Held Maneuvering Unit	Translation (geometry)	U
Hasht Pashtuleh	Iran	TE
Hasht Pashtuleh	Iran Standard Time	TE
Hasht Pashtuleh	Javanrud County	TE
Hasht Pashtuleh	Kermanshah Province	TE
Hasht Pashtuleh	Provinces of Iran	TE
Hasht Pashtuleh	Romanization	E
Hauk-class patrol boat	Flotilla	TE
Hauk-class patrol boat	Hawk	U
Hauk-class patrol boat	List of Royal Norwegian Navy ships	TE
Hauk-class patrol boat	Norway	TE
Hauk-class patrol boat	Strait of Gibraltar	E
Heart Dunstable	Adult contemporary music	TE
Heart Dunstable	Berkhamsted	E
Heart Dunstable	Buckinghamshire	TE
Heart Dunstable	Dale Winton	TE
Heart Dunstable	Graham Torrington	TE
Heart Dunstable	Hertfordshire	TE
Heart Dunstable	Hertz	TE
Heart Dunstable	Independent Local Radio	TE
Heart Dunstable	Martin Collins	TE
Heart Dunstable	Paul McKenna	U
Heart Dunstable	Philippa Collins	TE
Henllan Amgoed	Carmarthen East and Dinefwr (Assembly constituency)	TE
Henllan Amgoed	Commote	E
Henllan Amgoed	Community (Wales)	TE
Henllan Amgoed	Eileen Beasley	U
Henllan Amgoed	Nonconformist	TU
Herbert J. Paterson	Gastroenterology	TE
Herbert J. Paterson	George Henry Faber	TU
Herbert J. Paterson	Highgate	E
Herbert J. Paterson	National Temperance Hospital	TE
Herbert J. Paterson	Trinity College, Cambridge	TE
Herbert J. Paterson	World War I	E
Hernán Jansen	2012 Summer Olympics	TE
Hernán Jansen	Fencing at the 2006 Central American and Caribbean Games	TE
Hernán Jansen	Venezuela	TE
Hoseynabad, Zeberkhan	Iran	TE
Hoseynabad, Zeberkhan	Provinces of Iran	TE
Hoseynabad, Zeberkhan	Razavi Khorasan Province	TE
Hoseynabad, Zeberkhan	Romanization	TE
Hotel Cornelius	Coffer	E
Hotel Cornelius	Cornelius, Oregon	E
Hotel Cornelius	John Virginius Bennes	E
Hotel Cornelius	Sheet metal	E
Hotel Cornelius	Thomas R. Cornelius	E
Hotel Cornelius	Tom Moyer	E
Hotel Cornelius	Vagrancy (people)	U
Hybrid (Michael Brook album)	Album	TE
Hybrid (Michael Brook album)	Brian Eno	TE
Hybrid (Michael Brook album)	E.G. Records	TE
Hybrid (Michael Brook album)	Intelligent dance music	TE
Hybrid (Michael Brook album)	Mustt Mustt	TE
Hybrid (Michael Brook album)	Thursday Afternoon	TE
Hyundai Department Store Group	Apgujeong-dong	E
Hyundai Department Store Group	Chaebol	TE
Hyundai Department Store Group	Hyundai Department Store	TE
Hyundai Department Store Group	List of companies of South Korea	TE
Hyundai Department Store Group	South Korea	TE
Hyundai Department Store Group	Tertiary sector of the economy	E
Hyundai Department Store Group	Ulsan	TE
Iota Trianguli	Boss General Catalogue	TE
Iota Trianguli	Bright Star Catalogue	E
Iota Trianguli	Earth	E
Iota Trianguli	Hipparcos	E
Iota Trianguli	Index Catalogue of Visual Double Stars	TE
Iota Trianguli	Triangulum	TE
Iota Trianguli	Washington Double Star Catalog	TE
J Is for Jackson 5	I Want You Back! Unreleased Masters	TE
J Is for Jackson 5	I'll Be There (The Jackson 5 song)	TE
J Is for Jackson 5	Little Bitty Pretty One	E
J Is for Jackson 5	Maybe Tomorrow (The Jackson 5 album)	TE
J Is for Jackson 5	Rhythm and blues	E
J Is for Jackson 5	Zip-a-Dee-Doo-Dah	E
Jamie Linden (writer)	Bill Johnson (skier)	TU
Jamie Linden (writer)	Biographical film	E
Jamie Linden (writer)	California	TE
Jamie Linden (writer)	Channing Tatum	E
Jamie Linden (writer)	David Heyman	E
Jamie Linden (writer)	Dear John (2010 film)	TE
Jamie Linden (writer)	Downhill	TU
Jamie Linden (writer)	Feature film	TE
Jamie Linden (writer)	Olympic Games	U
Jamie Linden (writer)	Southern Airways Flight 932	TU
Jamie Linden (writer)	Television pilot	TE
Jamie Linden (writer)	The Dogs of Babel	E
Jamie Linden (writer)	Tuscan wine	U
Jamie Linden (writer)	We Are Marshall	TE
Jangyu	Administrative divisions of South Korea	TE
Jangyu	Gaya confederacy	TE
Jangyu	Hangul	TE
Jangyu	Revised Romanization of Korean	TE
Janice Licalsi	Amy Brenneman	TE
Janice Licalsi	Arthur Fancy	TE
Janice Licalsi	Bill Clark	TU
Janice Licalsi	Blackmail	E
Janice Licalsi	Convict	TE
Janice Licalsi	Detective	E
Janice Licalsi	Internal affairs (law enforcement)	E
Janice Licalsi	NYPD Blue	TE
Janice Licalsi	NYPD Blue (season 2)	TE
Janice Licalsi	New York City Police Department Organized Crime Control Bureau	TE
Janice Licalsi	Notebook	E
Janice Licalsi	Pilot (NYPD Blue)	TE
Janice Licalsi	Priest	U
Janice Licalsi	Technical advisor	E
Janice Licalsi	Undercover operation	E
Janice Licalsi	Work release	E
Janko Vukotić	Battle of Mojkovac	TE
Janko Vukotić	General officer	TE
Janko Vukotić	World War I	TE
Janko Vukotić	Čevo	E
Jorge Gestoso	Antonio Saca	U
Jorge Gestoso	BBC	E
Jorge Gestoso	CNN en Español	TE
Jorge Gestoso	California	E
Jorge Gestoso	Cecilia Bolocco	E
Jorge Gestoso	Columbia University	E
Jorge Gestoso	Costa Rica	E
Jorge Gestoso	El Salvador	E
Jorge Gestoso	English language	TE
Jorge Gestoso	Enrique Bolaños	E
Jorge Gestoso	Fidel Castro	U
Jorge Gestoso	French nationality law	U
Jorge Gestoso	Gonzalo Sánchez de Lozada	TE
Jorge Gestoso	Marcelo Tinelli	TE
Jorge Gestoso	OEA	U
Jorge Gestoso	Reuters	TE
Jorge Gestoso	Spanish language	TE
Jorge Gestoso	World Bank	U
Julie Blanchette	2010 World Ringette Championships	TE
Julie Blanchette	Finland	E
Julie Blanchette	National Ringette League	TE
Julie Blanchette	Prague	U
Julie Blanchette	Professional	E
Julie Blanchette	Ringette	TE
Kaante	Amitabh Bachchan	TE
Kaante	Gulshan Grover	TE
Kaante	Heat	U
Kaante	Kavita Krishnamurthy	TE
Kaante	Lisa Ray	U
Kaante	Los Angeles Police Department	U
Kaante	Mahesh Manjrekar	TE
Kaante	Mexican standoff	E
Kaante	Namrata Singh Gujral	TE
Kaante	Quentin Tarantino	E
Kaante	Rati Agnihotri	TE
Kaante	Shilpa Shetty	TE
Kaante	Shootout at Lokhandwala	E
Kaante	Sudesh Bhonsle	TE
Kaante	Sukhwinder Singh	E
Kaante	Tarantino	U
Kaante	Technician	E
Kaante	The Usual Suspects	E
Kaante	Udit Narayan	E
Kamchatka (film)	Argentina	TE
Kamchatka (film)	Cartagena Film Festival	E
Kamchatka (film)	Cecilia Roth	TE
Kamchatka (film)	Cinenacional.com	TE
Kamchatka (film)	Dirty War	U
Kamchatka (film)	Funny Dirty Little War	E
Kamchatka (film)	Harry Houdini	U
Kamchatka (film)	Havana Film Festival	TE
Kamchatka (film)	Internet Movie Database	TE
Kamchatka (film)	Jorge Rafael Videla	U
Kamchatka (film)	Marcelo Figueras	TE
Kamchatka (film)	National Reorganization Process	E
Kamchatka (film)	Oscar Kramer	TE
Kamchatka (film)	Spanish language	TE
Kamchatka (film)	TEG (board game)	TU
Kamchatka (film)	The Official Story	TE
Kamchatka (film)	Vancouver International Film Festival	E
Kamchatka (film)	Verónico Cruz (film)	TE
Kamil Susko	Bratislava	E
Kamil Susko	Czechoslovakia	TE
Kamil Susko	FC Baník Ostrava	TE
Kamil Susko	Kapfenberger SV	TE
Kamil Susko	Slovakia	TE
Kamil Susko	Slovakia national football team	E
Kasaan, Alaska	Alaska Department of Commerce, Community and Economic Development	TE
Kasaan, Alaska	Municipal corporation	E
Kasaan, Alaska	North American Numbering Plan	TE
Kasaan, Alaska	Poverty threshold	E
Kasaan, Alaska	Prince of Wales – Hyder Census Area, Alaska	TE
Kasaan, Alaska	Tlingit language	TE
Kasaan, Alaska	U.S. state	TE
Kenton Road	A404 road	TE
Kenton Road	Blacksmith	TE
Kenton Road	London Borough of Harrow	TE
Kenton Road	Methodism	U
Kenton Road	Pub	E
Kenton Road	Saint Pantaleon	TU
Koihime Musō	Action (fiction)	TE
Koihime Musō	Anime	E
Koihime Musō	Cao Cao	U
Koihime Musō	Chata	U
Koihime Musō	Chiba Television Broadcasting	U
Koihime Musō	Chinese literature	TE
Koihime Musō	DVD	E
Koihime Musō	Dogakobo	TE
Koihime Musō	Eroge	TE
Koihime Musō	Gamania	U
Koihime Musō	History	TE
Koihime Musō	Japanese popular culture	TE
Koihime Musō	Liu Bei	U
Koihime Musō	Mai Goto (voice actress)	E
Koihime Musō	Nami Kurokawa	E
Koihime Musō	One: Kagayaku Kisetsu e	TE
Koihime Musō	PlayStation Portable	TE
Koihime Musō	Rekka Katakiri	U
Koihime Musō	Romance of the Three Kingdoms	E
Koihime Musō	Shu Han	E
Koihime Musō	Sun Ce	TU
Koihime Musō	Sun Quan	U
Koihime Musō	Television Aichi Broadcasting	U
Koihime Musō	Television Saitama	U
Kosaka Smelting & Refining Kosaka Line	Japan	TE
Kosaka Smelting & Refining Kosaka Line	List of railway lines in Japan	TE
Kosaka Smelting & Refining Kosaka Line	Rail freight transport	TE
Kosaka Smelting & Refining Kosaka Line	Rail transport	TE
Kosaka Smelting & Refining Kosaka Line	Sulfuric acid	TU
Kosaka Smelting & Refining Kosaka Line	Ōdate Station	TE
Land and liberty (slogan)	Emiliano Zapata	TE
Land and liberty (slogan)	Land and Freedom	E
Land and liberty (slogan)	Russian Revolution	E
Land and liberty (slogan)	Sharecropping	TE
Land and liberty (slogan)	Spanish Revolution	TE
Large-headed whiting	Binomial nomenclature	TE
Large-headed whiting	Biological specimen	TE
Large-headed whiting	Biology	TE
Large-headed whiting	China	TE
Large-headed whiting	Chordate	TE
Large-headed whiting	Color	E
Large-headed whiting	Fishery	TE
Large-headed whiting	Hainan	TE
Large-headed whiting	Head	TE
Large-headed whiting	Holotype	E
Large-headed whiting	Lateral line	E
Large-headed whiting	Marine (ocean)	TE
Large-headed whiting	Percoidea	TE
Large-headed whiting	Percoidei	TE
Large-headed whiting	Sillaginidae	TE
Large-headed whiting	Species	TE
Large-headed whiting	Synonym (taxonomy)	E
Large-headed whiting	Taiwan	E
Leonid Spirin	1958 European Athletics Championships	TE
Leonid Spirin	Athletics at the 1956 Summer Olympics	TE
Leonid Spirin	Athletics at the 1956 Summer Olympics – Men's 20 kilometres walk	TE
Leonid Spirin	Olympic Games	TE
Leonid Spirin	Order of the Badge of Honour	U
Leonid Spirin	Russian Soviet Federative Socialist Republic	TE
Leonid Spirin	Volodymyr Holubnychy	TE
Leopard 2	AMX Leclerc	TE
Leopard 2	ASELSAN	TE
Leopard 2	Aberdeen Proving Ground	E
Leopard 2	Advanced Modular Armor Protection	TE
Leopard 2	Afghanistan	TE
Leopard 2	Ariete	TE
Leopard 2	Atlas Elektronik	E
Leopard 2	Austria	E
Leopard 2	Austrian Armed Forces	TE
Leopard 2	Bahraini uprising (2011–present)	U
Leopard 2	Bergen-Hohne Training Area	TE
Leopard 2	Bundestag	TE
Leopard 2	Bundeswehr	E
Leopard 2	CBRN defense	TE
Leopard 2	Canada	E
Leopard 2	Challenger 2	TE
Leopard 2	Crane (machine)	U
Leopard 2	Danish Defence	TE
Leopard 2	ELBO	E
Leopard 2	EMES 15	TE
Leopard 2	Eurosatory	TE
Leopard 2	Excavator	E
Leopard 2	FN MAG	TE
Leopard 2	Federal Ministry of Defence (Germany)	TE
Leopard 2	Fiberglass	TE
Leopard 2	France	TE
Leopard 2	Greece	E
Leopard 2	Halomethane	E
Leopard 2	Heckler & Koch GMG	TE
Leopard 2	Helmand Province	E
Leopard 2	Helmand River	U
Leopard 2	Improvised explosive device	TE
Leopard 2	K1 88-Tank	TE
Leopard 2	Kiel	TE
Leopard 2	Krauss-Maffei	TE
Leopard 2	LAHAT	E
Leopard 2	Leopard 1	TE
Leopard 2	Low light level television	E
Leopard 2	M1 Abrams	TE
Leopard 2	M113 armored personnel carrier	TE
Leopard 2	MAN SE	TE
Leopard 2	MTU Friedrichshafen	TE
Leopard 2	Military of Switzerland	TE
Leopard 2	Ministry of Defence (United Kingdom)	TE
Leopard 2	Nad Ali District	U
Leopard 2	Netherlands	TE
Leopard 2	New York City	E
Leopard 2	Nexter	TE
Leopard 2	Norwegian Army	TE
Leopard 2	Osprey Publishing	E
Leopard 2	Patria (company)	TE
Leopard 2	Peruvian Army	E
Leopard 2	Radiator (engine cooling)	TE
Leopard 2	Rheinmetall MG3	TE
Leopard 2	Rick Hillier	TE
Leopard 2	Rocket-propelled grenade	TE
Leopard 2	Rolled homogeneous armour	TE
Leopard 2	Royal Ordnance	TE
Leopard 2	Saab Group	TE
Leopard 2	Shot trap	TE
Leopard 2	Singapore	E
Leopard 2	Situation awareness	E
Leopard 2	Soviet Union	TE
Leopard 2	Spall	E
Leopard 2	Sweden	E
Leopard 2	Swedish Armed Forces	TE
Leopard 2	Switzerland	E
Leopard 2	T-90	TE
Leopard 2	Thermographic camera	TE
Leopard 2	Turbo-diesel	TE
Leopard 2	United Kingdom	TE
Leopard 2	Urban warfare	E
Leopard 2	Vehicle snorkel	TE
Leopard 2	Warsaw Pact	TE
Leopard 2	West Germany	TE
Leopard 2	Świętoszów	E
Let It All Be Music – The Party Album	Boonoonoonoos	TE
Let It All Be Music – The Party Album	Disco	TE
Let It All Be Music – The Party Album	Eurodance	TE
Let It All Be Music – The Party Album	Europe	TE
Let It All Be Music – The Party Album	Frank Farian	E
Let It All Be Music – The Party Album	La Mama (band)	TE
Let It All Be Music – The Party Album	Liz Mitchell	TE
Let It All Be Music – The Party Album	Marcia Barrett	TE
Let It All Be Music – The Party Album	Record producer	TE
Let It All Be Music – The Party Album	Reggie Tsiboe	TE
Let It All Be Music – The Party Album	Ultimate Boney M. – Long Versions & Rarities, Volume 3	TE
Lindsey Archibald	Association football	TE
Lindsey Archibald	Denny, Falkirk	TE
Lindsey Archibald	Edinburgh	TE
Lindsey Archibald	ITV Border	TE
Lindsey Archibald	ITV News Lookaround	TE
Lindsey Archibald	Radio	TE
Lindsey Archibald	Radio Forth	E
Lindsey Archibald	Rangers TV	TE
List of Hindu temples in Guyana	Georgetown, Guyana	TE
List of Hindu temples in Guyana	Guyana	TE
List of Hindu temples in Guyana	Hindu	TE
List of Hindu temples in Guyana	Lusignan (Guyana)	TE
List of Hindu temples in Guyana	Mahaica-Berbice	TE
List of Hindu temples in Guyana	Port Mourant	TE
List of My Babysitter's a Vampire characters	Amy Lalonde	TE
List of My Babysitter's a Vampire characters	Archery	U
List of My Babysitter's a Vampire characters	Bindi Irwin	TE
List of My Babysitter's a Vampire characters	Jake Epstein	TE
List of My Babysitter's a Vampire characters	Joe Dinicol	TE
List of My Babysitter's a Vampire characters	Katy Perry	U
List of My Babysitter's a Vampire characters	Matthew Knight	TE
List of My Babysitter's a Vampire characters	Paranormal	TE
List of My Babysitter's a Vampire characters	Sardonicism	U
List of My Babysitter's a Vampire characters	Science fiction	E
List of My Babysitter's a Vampire characters	William Greenblatt	TE
List of My Babysitter's a Vampire characters	Wingin' It	U
List of Royal Engineers recipients of the Victoria Cross	Battle of Rorke's Drift	E
List of Royal Engineers recipients of the Victoria Cross	Brett Cloutman	TE
List of Royal Engineers recipients of the Victoria Cross	Charles Jarvis (VC)	TE
List of Royal Engineers recipients of the Victoria Cross	Clifford Coffin	TE
List of Royal Engineers recipients of the Victoria Cross	Courage	TE
List of Royal Engineers recipients of the Victoria Cross	Edward Pemberton Leach	E
List of Royal Engineers recipients of the Victoria Cross	Frank Howard Kirby	TE
List of Royal Engineers recipients of the Victoria Cross	Givenchy-lès-la-Bassée	E
List of Royal Engineers recipients of the Victoria Cross	Gunmetal	E
List of Royal Engineers recipients of the Victoria Cross	Howard Craufurd Elphinstone	TE
List of Royal Engineers recipients of the Victoria Cross	Imperial War Museum	E
List of Royal Engineers recipients of the Victoria Cross	James McPhie	TE
List of Royal Engineers recipients of the Victoria Cross	Jemappes	E
List of Royal Engineers recipients of the Victoria Cross	Jhansi	E
List of Royal Engineers recipients of the Victoria Cross	Maputo Bay	E
List of Royal Engineers recipients of the Victoria Cross	Mark Sever Bell	TE
List of Royal Engineers recipients of the Victoria Cross	Michael Ashcroft	U
List of Royal Engineers recipients of the Victoria Cross	Mick Mannock	TE
List of Royal Engineers recipients of the Victoria Cross	Military awards and decorations	TE
List of Royal Engineers recipients of the Victoria Cross	Missy-sur-Aisne	E
List of Royal Engineers recipients of the Victoria Cross	Mohmand	U
List of Royal Engineers recipients of the Victoria Cross	Neuve-Chapelle	E
List of Royal Engineers recipients of the Victoria Cross	No. 2 Commando	TE
List of Royal Engineers recipients of the Victoria Cross	Orders, decorations, and medals of the United Kingdom	TE
List of Royal Engineers recipients of the Victoria Cross	Passendale	E
List of Royal Engineers recipients of the Victoria Cross	Philip Neame	U
List of Royal Engineers recipients of the Victoria Cross	Pont-sur-Sambre	E
List of Royal Engineers recipients of the Victoria Cross	Queen Victoria	TE
List of Royal Engineers recipients of the Victoria Cross	Royal Flying Corps	TE
List of Royal Engineers recipients of the Victoria Cross	Royal sign-manual	TE
List of Royal Engineers recipients of the Victoria Cross	Second Boer War	E
List of Royal Engineers recipients of the Victoria Cross	Sensée Canal	E
List of Royal Engineers recipients of the Victoria Cross	Sir Fenton Aylmer, 13th Baronet	TE
List of Royal Engineers recipients of the Victoria Cross	United Kingdom	TE
List of Royal Engineers recipients of the Victoria Cross	Westhoek (region)	E
List of Royal Engineers recipients of the Victoria Cross	William Lendrim	E
List of Royal Engineers recipients of the Victoria Cross	World War I	TE
List of Royal Engineers recipients of the Victoria Cross	World War II	E
Lists of rulers of Italy	Chancellor of Florence	TE
Lists of rulers of Italy	Counts and dukes of Apulia and Calabria	TE
Lists of rulers of Italy	Counts of Tusculum	TE
Lists of rulers of Italy	Doge of Genoa	TE
Lists of rulers of Italy	Duke of Amalfi	TE
Lists of rulers of Italy	Duke of Ferrara and of Modena	TE
Lists of rulers of Italy	Duke of Naples	TE
Lists of rulers of Italy	Duke of Spoleto	TE
Lists of rulers of Italy	Dukes and margraves of Friuli	TE
Lists of rulers of Italy	Italian Minister of Education	TE
Lists of rulers of Italy	Italian Minister of the Interior	TE
Lists of rulers of Italy	Italy	TE
Lists of rulers of Italy	King of Italy	TE
Lists of rulers of Italy	List of Counts of Aversa	TE
Lists of rulers of Italy	List of Hypati and Dukes of Gaeta	TE
Lists of rulers of Italy	List of Marquesses of Saluzzo	TE
Lists of rulers of Italy	List of Prime Ministers of Italy	TE
Lists of rulers of Italy	List of Roman consuls	TE
Lists of rulers of Italy	List of Roman usurpers	TE
Lists of rulers of Italy	List of rulers of Milan	TE
Lists of rulers of Italy	List of rulers of Montferrat	TE
Lists of rulers of Italy	Minister of Foreign Affairs (Italy)	TE
Lists of rulers of Italy	Praetorian prefect	TE
Lists of rulers of Italy	Syracuse, Sicily	E
Loknyansky District	Administrative centre	TE
Loknyansky District	Alexander Matrosov	U
Loknyansky District	Bog	TE
Loknyansky District	Fodder	E
Loknyansky District	Grand Duchy of Moscow	E
Loknyansky District	Kunya River	TE
Loknyansky District	Loknya River	TE
Loknyansky District	Lovat River	TE
Loknyansky District	Medvedkovo (rural locality)	TE
Loknyansky District	Nazi Germany	TU
Loknyansky District	Peter the Great	E
Loknyansky District	Pogost	E
Loknyansky District	Polistovsky Nature Reserve	E
Loknyansky District	Porkhov	TE
Loknyansky District	Pskov	TE
Loknyansky District	Raion	TE
Loknyansky District	Russia	TE
Loknyansky District	Russian Census (2002)	TE
Loknyansky District	Saint Petersburg	E
